"CodMun";"Municipio";"Pob";"Poblog"
16909;"Sotorribas ";802;6,68710860786651
16202;"Talayuelas ";944;6,8501261661455
16203;"Tarancon ";14922;9,61059191303146
16204;"Tebar ";303;5,71373280550937
16205;"Tejadillos ";129;4,85981240436167
16206;"Tinajas ";221;5,39816270151775
16209;"Torralba ";127;4,84418708645859
16211;"Torrejoncillo del Rey ";433;6,07073772800249
16212;"Torrubia del Campo ";285;5,65248918026865
16213;"Torrubia del Castillo ";40;3,68887945411394
16215;"Tragacete ";288;5,66296048013595
16216;"Tresjuncos ";343;5,83773044716594
16217;"Tribaldos ";95;4,55387689160054
16218;"Ucles ";234;5,4553211153577
16219;"Una ";103;4,63472898822964
16906;"Valdecolmenas, Los ";84;4,43081679884331
16224;"Valdemeca ";91;4,51085950651685
16225;"Valdemorillo de la Sierra ";83;4,4188406077966
16227;"Valdemoro-Sierra ";119;4,77912349311153
16228;"Valdeolivas ";208;5,33753807970132
16902;"Valdetortola ";154;5,03695260241363
16903;"Valeras, Las ";1632;7,39756153552405
16231;"Valhermoso de la Fuente ";55;4,00733318523247
16173;"Valle de Altomira, El ";246;5,50533153593236
16234;"Valsalobre ";32;3,46573590279973
16236;"Valverde de Jucar ";1172;7,06646697013696
16237;"Valverdejo ";101;4,61512051684126
16238;"Vara de Rey ";561;6,3297209055227
16239;"Vega del Codorno ";153;5,03043792139244
16240;"Vellisca ";112;4,71849887129509
16242;"Villaconejos de Trabaque ";372;5,91889385427315
16243;"Villaescusa de Haro ";529;6,2709884318583
16244;"Villagarcia del Llano ";762;6,63594655568665
16245;"Villalba de la Sierra ";509;6,23244801655052
16246;"Villalba del Rey ";566;6,33859407820318
16247;"Villalgordo del Marquesado ";99;4,59511985013459
16248;"Villalpardo ";970;6,87729607149743
16249;"Villamayor de Santiago ";2617;7,86978390253015
16250;"Villanueva de Guadamejud ";80;4,38202663467388
16251;"Villanueva de la Jara ";2304;7,74240202181578
16253;"Villar de Canas ";447;6,10255859461357
16254;"Villar de Domingo Garcia ";218;5,38449506278909
16255;"Villar de la Encina ";164;5,0998664278242
16263;"Villar de Olalla ";1236;7,11963563801764
16258;"Villar del Humo ";235;5,45958551414416
16259;"Villar del Infantado ";42;3,73766961828337
16910;"Villar y Velasco ";104;4,64439089914137
16264;"Villarejo de Fuentes ";488;6,19031540585315
16265;"Villarejo de la Penuela ";21;3,04452243772342
16266;"Villarejo-Periesteban ";324;5,78074351579233
16269;"Villares del Saz ";517;6,24804287450843
16270;"Villarrubio ";211;5,35185813347607
16271;"Villarta ";917;6,82110747225646
16272;"Villas de la Ventosa ";280;5,63478960316925
16273;"Villaverde y Pasaconsol ";352;5,8636311755981
16274;"Villora ";141;4,94875989037817
16275;"Vindel ";12;2,484906649788
16276;"Yemeda ";23;3,13549421592915
16277;"Zafra de Zancara ";137;4,91998092582813
16278;"Zafrilla ";75;4,31748811353631
16279;"Zarza de Tajo ";296;5,69035945432406
16280;"Zarzuela ";204;5,31811999384422
17001;"Agullana ";828;6,71901315438526
17002;"Aiguaviva ";775;6,65286302935335
17003;"Albanya ";149;5,00394630594546
17004;"Albons ";745;6,61338421837956
17006;"Alp ";1595;7,37462901521894
17007;"Amer ";2250;7,71868549519847
17008;"Angles ";5540;8,61974977974133
17009;"Arbucies ";6297;8,74782860848874
17010;"Argelaguer ";412;6,02102334934953
17011;"Armentera, L' ";907;6,81014245011514
17012;"Avinyonet de Puigventos ";1565;7,35564110297425
17015;"Banyoles ";19299;9,86780856007911
17016;"Bascara ";943;6,84906628263346
17013;"Begur ";3985;8,29029259122431
17018;"Bellcaire d'Emporda ";652;6,48004456192665
17019;"Besalu ";2437;7,79852305362521
17020;"Bescano ";4807;8,47782846789396
17021;"Beuda ";193;5,26269018890489
17022;"Bisbal d'Emporda, La ";10759;9,28349789259391
17234;"Biure ";242;5,48893772615669
17023;"Blanes ";39132;10,5746958255773
17029;"Boadella i les Escaules ";261;5,56452040732269
17024;"Bolvir ";380;5,94017125272043
17025;"Bordils ";1710;7,44424864949671
17026;"Borrassa ";711;6,56667242980324
17027;"Breda ";3728;8,22362717580548
17028;"Brunyola ";394;5,97635090929793
17031;"Cabanelles ";237;5,46806014113513
17030;"Cabanes ";931;6,83625927727707
17032;"Cadaques ";2840;7,95155933115525
17033;"Caldes de Malavella ";7166;8,8771028978649
17034;"Calonge ";10520;9,2610334862917
17035;"Camos ";683;6,52649485957079
17036;"Campdevanol ";3352;8,11731246160197
17037;"Campelles ";127;4,84418708645859
17038;"Campllong ";499;6,21260609575152
17039;"Camprodon ";2299;7,74022952476318
17040;"Canet d'Adri ";671;6,50876913697168
17041;"Cantallops ";328;5,79301360838414
17042;"Capmany ";590;6,38012253689976
17044;"Cassa de la Selva ";10030;9,21333588095598
17046;"Castellfollit de la Roca ";992;6,89972310728487
17047;"Castello d'Empuries ";10870;9,29376198011525
17048;"Castell-Platja d'Aro ";10589;9,26757100543045
17189;"Cellera de Ter, La ";2071;7,63578686139558
17049;"Celra ";5155;8,54772239645106
17050;"Cervia de Ter ";926;6,83087423464618
17051;"Cistella ";303;5,71373280550937
17054;"Colera ";533;6,27852142416584
17055;"Colomers ";189;5,24174701505964
17057;"Corca ";1244;7,12608727329912
17056;"Cornella del Terri ";2236;7,71244383427499
17058;"Crespia ";256;5,54517744447956
17901;"Cruilles, Monells i Sant Sadurni de l'Heura ";1304;7,1731917424866
17060;"Darnius ";554;6,31716468674728
17061;"Das ";222;5,40267738187228
17062;"Escala, L' ";10276;9,23756635822977
17063;"Espinelves ";196;5,27811465923052
17064;"Espolla ";415;6,0282785202307
17065;"Esponella ";444;6,09582456243222
17005;"Far d'Emporda, El ";552;6,31354804627709
17066;"Figueres ";45346;10,7220772487866
17067;"Flaca ";1060;6,96602418710611
17068;"Foixa ";306;5,72358510195238
17069;"Fontanals de Cerdanya ";450;6,10924758276437
17070;"Fontanilles ";144;4,969813299576
17071;"Fontcoberta ";1448;7,27793857294566
17902;"Forallac ";1705;7,44132038971762
17073;"Fornells de la Selva ";2528;7,83518375526675
17074;"Fortia ";723;6,58340922215876
17075;"Garrigas ";423;6,04737217904628
17076;"Garrigoles ";160;5,07517381523383
17077;"Garriguella ";842;6,73578001424233
17078;"Ger ";430;6,06378520868761
17079;"Girona ";97586;11,4884893194894
17080;"Gombren ";185;5,22035582507832
17081;"Gualta ";368;5,90808293816893
17082;"Guils de Cerdanya ";523;6,25958146406492
17083;"Hostalric ";4005;8,29529885950246
17084;"Isovol ";281;5,63835466933375
17085;"Jafre ";387;5,95842469302978
17086;"Jonquera, La ";3220;8,07713663853845
17087;"Juia ";338;5,82304589548302
17088;"Llado ";767;6,64248680136726
17089;"Llagostera ";8224;9,01481198769495
17090;"Llambilles ";733;6,59714570188665
17091;"Llanars ";512;6,23832462503951
17092;"Llanca ";4985;8,51418868239594
17093;"Llers ";1209;7,09754885061479
17094;"Llivia ";1456;7,28344822875663
17095;"Lloret de Mar ";37618;10,5352379382308
17096;"Llosses, Les ";226;5,42053499927229
17102;"Macanet de Cabrenys ";755;6,62671774924902
17103;"Macanet de la Selva ";6887;8,8373908555447
17097;"Madremanya ";276;5,62040086571715
17098;"Maia de Montcal ";446;6,10031895202006
17100;"Masarac ";294;5,68357976733868
17101;"Massanes ";722;6,58202513889283
17099;"Meranges ";100;4,60517018598809
17105;"Mieres ";330;5,79909265446053
17106;"Mollet de Peralada ";180;5,19295685089021
17107;"Mollo ";330;5,79909265446053
17109;"Montagut i Oix ";949;6,85540879860993
17110;"Mont-ras ";1710;7,44424864949671
17111;"Navata ";1323;7,18765716411496
17112;"Ogassa ";232;5,44673737166631
17114;"Olot ";33944;10,4324673868822
17115;"Ordis ";389;5,96357934361845
17116;"Osor ";421;6,04263283368238
17117;"Palafrugell ";22733;10,0315728922993
17118;"Palamos ";17911;9,79317032822526
17119;"Palau de Santa Eulalia ";88;4,47733681447821
17121;"Palau-sator ";298;5,6970934865054
17120;"Palau-saverdera ";1485;7,3031700512368
17123;"Palol de Revardit ";466;6,14418563412565
17124;"Pals ";2501;7,82444593087762
17125;"Pardines ";155;5,04342511691925
17126;"Parlava ";398;5,98645200528444
17128;"Pau ";557;6,32256523992728
17129;"Pedret i Marza ";193;5,26269018890489
17130;"Pera, La ";441;6,08904487544685
17132;"Peralada ";1841;7,51806418123308
17133;"Planes d'Hostoles, Les ";1674;7,42297125104942
17134;"Planoles ";298;5,6970934865054
17135;"Pont de Molins ";512;6,23832462503951
17136;"Pontos ";231;5,44241771052179
17137;"Porqueres ";4521;8,41648848729461
17140;"Port de la Selva, El ";1002;6,90975328164481
17138;"Portbou ";1167;7,06219163228656
17139;"Preses, Les ";1764;7,47533923656674
17141;"Puigcerda ";8825;9,0853438818015
17142;"Quart ";3448;8,14554963178358
17043;"Queralbs ";173;5,15329159449778
17143;"Rabos ";182;5,2040066870768
17144;"Regencos ";285;5,65248918026865
17145;"Ribes de Freser ";1818;7,50549227473742
17146;"Riells i Viabrea ";3945;8,28020423327997
17147;"Ripoll ";10632;9,27162360039308
17148;"Riudarenes ";2120;7,65917136766606
17149;"Riudaura ";461;6,13339804299665
17150;"Riudellots de la Selva ";2022;7,61184239958042
17151;"Riumors ";245;5,50125821054473
17152;"Roses ";19575;9,882008520859
17153;"Rupia ";248;5,51342874616498
17154;"Sales de Llierca ";139;4,93447393313069
17155;"Salt ";29342;10,2867752156996
17157;"Sant Andreu Salou ";149;5,00394630594546
17183;"Sant Aniol de Finestres ";373;5,92157841964382
17158;"Sant Climent Sescebes ";601;6,39859493453521
17159;"Sant Feliu de Buixalleu ";787;6,6682282484174
17160;"Sant Feliu de Guixols ";21586;9,97980023538529
17161;"Sant Feliu de Pallerols ";1332;7,19443685110033
17162;"Sant Ferriol ";239;5,47646355193151
17163;"Sant Gregori ";3498;8,15994665557855
17164;"Sant Hilari Sacalm ";5608;8,63194942871443
17165;"Sant Jaume de Llierca ";841;6,73459165997295
17167;"Sant Joan de les Abadesses ";3383;8,12651816878071
17168;"Sant Joan de Mollet ";497;6,20859002609663
17185;"Sant Joan les Fonts ";2937;7,98514393119862
17166;"Sant Jordi Desvalls ";720;6,5792512120101
17169;"Sant Julia de Ramis ";3415;8,13593277200489
17903;"Sant Julia del Llor i Bonmati ";1272;7,14834574390007
17171;"Sant Llorenc de la Muga ";255;5,54126354515843
17172;"Sant Marti de Llemena ";605;6,40522845803084
17173;"Sant Marti Vell ";248;5,51342874616498
17174;"Sant Miquel de Campmajor ";219;5,3890717298165
17175;"Sant Miquel de Fluvia ";756;6,62804137617953
17176;"Sant Mori ";176;5,17048399503815
17177;"Sant Pau de Seguries ";682;6,52502965784346
17178;"Sant Pere Pescador ";2143;7,66996199547358
17180;"Santa Coloma de Farners ";12681;9,4478600892349
17181;"Santa Cristina d'Aro ";5089;8,53483662658883
17182;"Santa Llogaia d'alguema ";339;5,82600010738045
17184;"Santa Pau ";1562;7,35372233039963
17186;"Sarria de Ter ";4973;8,51177855871474
17187;"Saus, Camallera i Llampaies ";830;6,72142570079064
17188;"Selva de Mar, La ";184;5,21493575760899
17190;"Serinya ";1130;7,02997291170639
17191;"Serra de Daro ";209;5,34233425196481
17192;"Setcases ";180;5,19295685089021
17193;"Sils ";5797;8,66509582133973
17052;"Siurana ";152;5,02388052084628
17194;"Susqueda ";92;4,52178857704904
17195;"Tallada d'Emporda, La ";458;6,12686918411419
17196;"Terrades ";294;5,68357976733868
17197;"Torrent ";169;5,12989871492307
17198;"Torroella de Fluvia ";732;6,59578051396131
17199;"Torroella de Montgri ";11388;9,34031544839793
17200;"Tortella ";775;6,65286302935335
17201;"Toses ";155;5,04342511691925
17202;"Tossa de Mar ";5623;8,6346206082922
17204;"Ulla ";1068;6,97354301952014
17205;"Ullastret ";295;5,68697535633982
17203;"Ultramort ";200;5,29831736654804
17206;"Urus ";176;5,17048399503815
17014;"Vajol, La ";88;4,47733681447821
17208;"Vall de Bianya, La ";1297;7,16780918431644
17207;"Vall d'en Bas, La ";2966;7,99496952269788
17170;"Vallfogona de Ripolles ";205;5,32300997913841
17209;"Vall-llobrega ";915;6,81892406527552
17210;"Ventallo ";830;6,72142570079064
17211;"Verges ";1197;7,08757370555797
17212;"Vidra ";173;5,15329159449778
17213;"Vidreres ";7741;8,95428615720471
17214;"Vilabertran ";902;6,80461452006262
17215;"Vilablareix ";2559;7,84737183615979
17217;"Viladamat ";441;6,08904487544685
17216;"Viladasens ";221;5,39816270151775
17218;"Vilademuls ";834;6,72623340235875
17220;"Viladrau ";1035;6,94215670569947
17221;"Vilafant ";5543;8,6202911494198
17223;"Vilajuiga ";1169;7,06390396147207
17224;"Vilallonga de Ter ";398;5,98645200528444
17225;"Vilamacolum ";294;5,68357976733868
17226;"Vilamalla ";1133;7,03262426102801
17227;"Vilamaniscle ";179;5,18738580584075
17228;"Vilanant ";399;5,98896141688986
17230;"Vila-sacra ";670;6,50727771238501
17222;"Vilaur ";159;5,06890420222023
17233;"Vilobi d'Onyar ";3166;8,06022424044096
17232;"Vilopriu ";199;5,29330482472449
18001;"Agron ";310;5,73657229747919
18002;"Alamedilla ";637;6,45676965557216
18003;"Albolote ";18464;9,82357816930783
18004;"Albondon ";782;6,66185474054531
18005;"Albunan ";420;6,04025471127741
18006;"Albunol ";6948;8,846209127361
18007;"Albunuelas ";893;6,7945865808765
18010;"Aldeire ";631;6,44730586254121
18011;"Alfacar ";5445;8,60245303536706
18012;"Algarinejo ";2813;7,94200680848986
18013;"Alhama de Granada ";6126;8,72029728739272
18014;"Alhendin ";8503;9,04817432138579
18015;"Alicun de Ortega ";523;6,25958146406492
18016;"Almegijar ";376;5,92958914338989
18017;"Almunecar ";27391;10,2179697712657
18904;"Alpujarra de la Sierra ";1041;6,94793706861497
18018;"Alquife ";718;6,57646956904822
18020;"Arenas del Rey ";1865;7,53101633207792
18021;"Armilla ";23623;10,0699760926938
18022;"Atarfe ";17792;9,78650419705031
18023;"Baza ";20668;9,93634188940707
18024;"Beas de Granada ";1012;6,91968384984741
18025;"Beas de Guadix ";363;5,89440283426485
18027;"Benalua ";3298;8,10107150311954
18028;"Benalua de las Villas ";1148;7,04577657687951
18029;"Benamaurel ";2378;7,77401507725073
18030;"Berchules ";739;6,6052979209482
18032;"Bubion ";309;5,73334127689775
18033;"Busquistar ";289;5,66642668811243
18034;"Cacin ";589;6,37842618365159
18035;"Cadiar ";1554;7,34858753092759
18036;"Cajar ";4909;8,49882553405805
18114;"Calahorra, La ";719;6,57786135772105
18037;"Calicasas ";606;6,40687998606931
18038;"Campotejar ";1301;7,1708884785125
18039;"Caniles ";4351;8,37816098272068
18040;"Canar ";405;6,00388706710654
18042;"Capileira ";508;6,23048144757848
18043;"Carataunas ";210;5,34710753071747
18044;"Castaras ";250;5,52146091786225
18045;"Castillejar ";1400;7,24422751560335
18046;"Castril ";2276;7,73017479524622
18047;"Cenes de la Vega ";7942;8,9799204116912
18059;"Chauchina ";5428;8,59932602095476
18061;"Chimeneas ";1360;7,2152399787301
18062;"Churriana de la Vega ";13907;9,54014758947861
18048;"Cijuela ";3221;8,0774471493312
18049;"Cogollos de Guadix ";718;6,57646956904822
18050;"Cogollos de la Vega ";2099;7,64921631982063
18051;"Colomera ";1416;7,25559127425367
18053;"Cortes de Baza ";2058;7,62948991639399
18054;"Cortes y Graena ";1043;6,94985645500077
18912;"Cuevas del Campo ";1882;7,54009032014532
18056;"Cullar ";4351;8,37816098272068
18057;"Cullar Vega ";7128;8,87178596915065
18063;"Darro ";1545;7,34277918933185
18064;"Dehesas de Guadix ";454;6,11809719804135
18065;"Dehesas Viejas ";783;6,6631326959908
18066;"Deifontes ";2624;7,87245515006398
18067;"Diezma ";780;6,65929391968364
18068;"Dilar ";1838;7,51643330291563
18069;"Dolar ";621;6,43133108193348
18070;"Dudar ";348;5,85220247977447
18071;"Durcal ";7123;8,87108426397835
18072;"Escuzar ";791;6,67329796776765
18074;"Ferreira ";314;5,74939298590825
18076;"Fonelas ";1054;6,96034772910131
18078;"Freila ";950;6,85646198459459
18079;"Fuente Vaqueros ";4457;8,40223117294656
18905;"Gabias, Las ";19603;9,88343789473042
18082;"Galera ";1150;7,0475172213573
18083;"Gobernador ";298;5,6970934865054
18084;"Gojar ";5410;8,59600437184053
18085;"Gor ";777;6,65544035036765
18086;"Gorafe ";420;6,04025471127741
18087;"Granada ";235800;12,3707392670854
18088;"Guadahortuna ";1989;7,59538727885397
18089;"Guadix ";18928;9,84839758621817
18906;"Guajares, Los ";1087;6,99117688712121
18093;"Gualchos ";4849;8,48652777710535
18094;"Guejar Sierra ";2953;7,99057688174392
18095;"Guevejar ";2540;7,83991936001258
18096;"Huelago ";430;6,06378520868761
18097;"Hueneja ";1168;7,06304816338817
18098;"Huescar ";7677;8,9459841248279
18099;"Huetor de Santillan ";1872;7,53476265703754
18100;"Huetor Tajar ";10147;9,22493337427908
18101;"Huetor Vega ";11849;9,37999875481674
18102;"Illora ";10423;9,25177018173932
18103;"Itrabo ";1018;6,92559519711047
18105;"Iznalloz ";6016;8,70217786562968
18107;"Jayena ";1178;7,07157336421153
18108;"Jerez del Marquesado ";1021;6,92853781816467
18109;"Jete ";908;6,81124437860129
18111;"Jun ";3620;8,19422930481982
18112;"Juviles ";153;5,03043792139244
18115;"Lachar ";3263;8,09040229659332
18116;"Lanjaron ";3715;8,22013395715186
18117;"Lanteira ";546;6,30261897574491
18119;"Lecrin ";2138;7,66762609158499
18120;"Lentegi ";346;5,84643877505772
18121;"Lobras ";166;5,11198778835654
18122;"Loja ";20893;9,94716945362225
18123;"Lugros ";320;5,76832099579377
18124;"Lujar ";517;6,24804287450843
18126;"Malaha, La ";1834;7,51425465281641
18127;"Maracena ";21816;9,99039892452542
18128;"Marchal ";427;6,05678401322862
18132;"Moclin ";3976;8,28803156777646
18133;"Molvizar ";2895;7,9707403900071
18134;"Monachil ";7538;8,92771217382708
18135;"Montefrio ";5720;8,65172408437384
18136;"Montejicar ";2230;7,70975686445416
18137;"Montillana ";1330;7,1929342212158
18138;"Moraleda de Zafayona ";3200;8,07090608878782
18909;"Morelabor ";693;6,5410299991899
18140;"Motril ";60777;11,0149667069111
18141;"Murtas ";524;6,26149168432104
18903;"Nevada ";1123;7,02375895473844
18143;"Niguelas ";1214;7,10167597161944
18144;"Nivar ";922;6,82654522355659
18145;"Ogijares ";13719;9,52653701232616
18146;"Orce ";1226;7,11151211649616
18147;"orgiva ";5483;8,60940767540405
18148;"Otivar ";1093;6,99668148817654
18150;"Padul ";8407;9,0368199711353
18151;"Pampaneira ";315;5,75257263882563
18152;"Pedro Martinez ";1150;7,0475172213573
18153;"Peligros ";11154;9,3195534569495
18154;"Peza, La ";1250;7,13089883029635
18910;"Pinar, El ";996;6,9037472575846
18157;"Pinos Genil ";1438;7,27100853828099
18158;"Pinos Puente ";10605;9,26908086699878
18159;"Pinar ";1209;7,09754885061479
18161;"Policar ";235;5,45958551414416
18162;"Polopos ";1680;7,4265490723973
18163;"Portugos ";409;6,0137151560428
18164;"Puebla de Don Fadrique ";2329;7,75319426988434
